dcon : 1/cm^3,          acon : 1/cm^3
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
